id,deleted,lastChangedAt,version
LmShot|fsg_d01769bbcce1_1686090745339,0,1686090748497,1
LmShot|fsg_d01769bbcce1_1686090776437,0,1686090781929,1
LmShot|fsg_d01769bbcce1_1686090807896,0,1686090814009,1
LmShot|fsg_d01769bbcce1_1686090838347,0,1686090844621,1
LmShot|fsg_d01769bbcce1_1686090866655,0,1686090871871,1
LmShot|fsg_d01769bbcce1_1686090903945,0,1686090908739,1
LmShot|fsg_d01769bbcce1_1686090925574,0,1686090931166,1
LmShot|fsg_d01769bbcce1_1686090969646,0,1686090972924,1
LmShot|fsg_d01769bbcce1_1686091000796,0,1686091007199,1
LmShot|fsg_d01769bbcce1_1686091028726,0,1686091034389,1
LmShot|fsg_d01769bbcce1_1686091094934,0,1686091099939,1
LmShot|fsg_d01769bbcce1_1686091132603,0,1686091138728,1
LmShot|fsg_d01769bbcce1_1686091170581,0,1686091174114,1
LmShot|fsg_d01769bbcce1_1686091203114,0,1686091208731,1
LmShot|fsg_d01769bbcce1_1686091241943,0,1686091247763,1
LmShot|fsg_d01769bbcce1_1686091303975,0,1686091310225,1
LmShot|fsg_d01769bbcce1_1686091347023,0,1686091352649,1
LmShot|fsg_d01769bbcce1_1686091387513,0,1686091393396,1
LmShot|fsg_d01769bbcce1_1686091449134,0,1686091455323,1
LmShot|fsg_d01769bbcce1_1686091511708,0,1686091518390,1
LmShot|fsg_d01769bbcce1_1686091556839,0,1686091563813,1
LmShot|fsg_d01769bbcce1_1686091755367,0,1686091761529,1
LmShot|fsg_d01769bbcce1_1686091802546,0,1686091808736,1
LmShot|fsg_d01769bbcce1_1686091857597,0,1686091863028,1
LmShot|fsg_d01769bbcce1_1686091901386,0,1686091907564,1
LmShot|fsg_d01769bbcce1_1686091939005,0,1686091944449,1
LmShot|fsg_d01769bbcce1_1686092011833,0,1686092017412,1
LmShot|fsg_d01769bbcce1_1686092059269,0,1686092064247,1
LmShot|fsg_d01769bbcce1_1686092084678,0,1686092091648,1
LmShot|fsg_d01769bbcce1_1686092109869,0,1686092113218,1
LmShot|fsg_d01769bbcce1_1686092149272,0,1686092152987,1
LmShot|fsg_d01769bbcce1_1686092165724,0,1686092170666,1
LmShot|fsg_d01769bbcce1_1686092183478,0,1686092188063,1
LmShot|fsg_d01769bbcce1_1686092201117,0,1686092206220,1
LmShot|fsg_d01769bbcce1_1686092223324,0,1686092228167,1
LmShot|fsg_d01769bbcce1_1686092242302,0,1686092245574,1
LmShot|fsg_d01769bbcce1_1686092254101,0,1686092259057,1
LmShot|fsg_d01769bbcce1_1686092273816,0,1686092278187,1
LmShot|fsg_d01769bbcce1_1686092299731,0,1686092304651,1
LmShot|fsg_d01769bbcce1_1686092343176,0,1686092347594,1
LmShot|fsg_d01769bbcce1_1686092363848,0,1686092368428,1
LmShot|fsg_d01769bbcce1_1686092395332,0,1686092399446,1
LmShot|fsg_d01769bbcce1_1686092417042,0,1686092423080,1
LmShot|fsg_d01769bbcce1_1686092444332,0,1686092448927,1
LmShot|fsg_d01769bbcce1_1686092465698,0,1686092470374,1
LmShot|fsg_d01769bbcce1_1686092495840,0,1686092499415,1
LmShot|fsg_d01769bbcce1_1686092540078,0,1686092545712,1
LmShot|fsg_d01769bbcce1_1686092565306,0,1686092570603,1
LmShot|fsg_d01769bbcce1_1686092612565,0,1686092616557,1
LmShot|fsg_d01769bbcce1_1686092661070,0,1686092666187,1
LmShot|fsg_d01769bbcce1_1686092679905,0,1686092685713,1
LmShot|fsg_d01769bbcce1_1686092702185,0,1686092706257,1
LmShot|fsg_d01769bbcce1_1686092724665,0,1686092729780,1
LmShot|fsg_d01769bbcce1_1686092744408,0,1686092749639,1
LmShot|fsg_d01769bbcce1_1686092786130,0,1686092791578,1
LmShot|fsg_d01769bbcce1_1686092812683,0,1686092818444,1
LmShot|fsg_d01769bbcce1_1686092845546,0,1686092850069,1
LmShot|fsg_d01769bbcce1_1686092866667,0,1686092871422,1
LmShot|fsg_d01769bbcce1_1686092895775,0,1686092900943,1
LmShot|fsg_d01769bbcce1_1686092925894,0,1686092928700,1
LmShot|fsg_d01769bbcce1_1686092955354,0,1686092960974,1
LmShot|fsg_d01769bbcce1_1686092988376,0,1686092994334,1
LmShot|fsg_d01769bbcce1_1686093012069,0,1686093018186,1
LmShot|fsg_d01769bbcce1_1686093032833,0,1686093036529,1
LmShot|fsg_d01769bbcce1_1686334594819,0,1686334603745,1
LmShot|fsg_d01769bbcce1_1686334619793,0,1686334627241,1
LmShot|fsg_d01769bbcce1_1686334658129,0,1686334666999,1
LmShot|fsg_d01769bbcce1_1686334703587,0,1686334710689,1
LmShot|fsg_d01769bbcce1_1686334774398,0,1686334782666,1
LmShot|fsg_d01769bbcce1_1686334809982,0,1686334819302,1
LmShot|fsg_d01769bbcce1_1686334892693,0,1686334901913,1
LmShot|fsg_d01769bbcce1_1686334930179,0,1686334939376,1
LmShot|fsg_d01769bbcce1_1686334955493,0,1686334962427,1
LmShot|fsg_d01769bbcce1_1686334985115,0,1686334992544,1
LmShot|fsg_d01769bbcce1_1686335004813,0,1686335012404,1
LmShot|fsg_d01769bbcce1_1686335047707,0,1686335053711,1
LmShot|fsg_d01769bbcce1_1686335090772,0,1686335098367,1
LmShot|fsg_d01769bbcce1_1686335124957,0,1686335130929,1
LmShot|fsg_d01769bbcce1_1686335168710,0,1686335177093,1
LmShot|fsg_d01769bbcce1_1686335199100,0,1686335206767,1
LmShot|fsg_d01769bbcce1_1686335229922,0,1686335238140,1
LmShot|fsg_d01769bbcce1_1686335256216,0,1686335265094,1
LmShot|fsg_d01769bbcce1_1686335285715,0,1686335295003,1
LmShot|fsg_d01769bbcce1_1686335311623,0,1686335320597,1
LmShot|fsg_d01769bbcce1_1686335340895,0,1686335347132,1
LmShot|fsg_d01769bbcce1_1686335400716,0,1686335409621,1
LmShot|fsg_d01769bbcce1_1686335422333,0,1686335429048,1
LmShot|fsg_d01769bbcce1_1686335466989,0,1686335475115,1
LmShot|fsg_d01769bbcce1_1686335491474,0,1686335498596,1
LmShot|fsg_d01769bbcce1_1686335534534,0,1686335540225,1
LmShot|fsg_d01769bbcce1_1686335560203,0,1686335567970,1
LmShot|fsg_d01769bbcce1_1686335591215,0,1686335599148,1
LmShot|fsg_d01769bbcce1_1686335608024,0,1686335616532,1
LmShot|fsg_d01769bbcce1_1686335628574,0,1686335637466,1
LmShot|fsg_d01769bbcce1_1686335655999,0,1686335662878,1
LmShot|fsg_d01769bbcce1_1686335684227,0,1686335693637,1
LmShot|fsg_d01769bbcce1_1686335714724,0,1686335722847,1
LmShot|fsg_d01769bbcce1_1686335758107,0,1686335766331,1
LmShot|fsg_d01769bbcce1_1686335792107,0,1686335801454,1
LmShot|fsg_d01769bbcce1_1686335825823,0,1686335835104,1
LmShot|fsg_d01769bbcce1_1686335860712,0,1686335867269,1
LmShot|fsg_d01769bbcce1_1686335884840,0,1686335893150,1
LmShot|fsg_d01769bbcce1_1686336058975,0,1686336068002,1
LmShot|fsg_d01769bbcce1_1686336097246,0,1686336104746,1
LmShot|fsg_d01769bbcce1_1686336146720,0,1686336151996,1
LmShot|fsg_d01769bbcce1_1686336166687,0,1686336173694,1
LmShot|fsg_d01769bbcce1_1686336211488,0,1686336218740,1
LmShot|fsg_d01769bbcce1_1686336271363,0,1686336277962,1
LmShot|fsg_d01769bbcce1_1686336298705,0,1686336307070,1
LmShot|fsg_d01769bbcce1_1686336330953,0,1686336337724,1
LmShot|fsg_d01769bbcce1_1686336356910,0,1686336363483,1
LmShot|fsg_d01769bbcce1_1686336406321,0,1686336413950,1
LmShot|fsg_d01769bbcce1_1686336436953,0,1686336442997,1
LmShot|fsg_d01769bbcce1_1686336464002,0,1686336470573,2
LmShot|fsg_d01769bbcce1_1686336507500,0,1686336515357,1
LmShot|fsg_d01769bbcce1_1686336540810,0,1686336548692,1
LmShot|fsg_d01769bbcce1_1686336571086,0,1686336579133,2
LmShot|fsg_d01769bbcce1_1686336600288,0,1686336608296,1
LmShot|fsg_d01769bbcce1_1687380047182,0,1687380052220,1
LmShot|fsg_d01769bbcce1_1687380071717,0,1687380075610,1
LmShot|fsg_d01769bbcce1_1687380096731,0,1687380100909,2
LmShot|fsg_d01769bbcce1_1687380118412,0,1687380122508,1
LmShot|fsg_d01769bbcce1_1687380169140,0,1687380173032,1
LmShot|fsg_d01769bbcce1_1687380199313,0,1687380206656,1
LmShot|fsg_d01769bbcce1_1687380213449,0,1687380217433,1
LmShot|fsg_d01769bbcce1_1687380232350,0,1687380236940,2
LmShot|fsg_d01769bbcce1_1687380276920,0,1687380280881,1
LmShot|fsg_d01769bbcce1_1687380298056,0,1687380302115,1
LmShot|fsg_d01769bbcce1_1687380320051,0,1687380324319,1
LmShot|fsg_d01769bbcce1_1687380338075,0,1687380342060,1
LmShot|fsg_d01769bbcce1_1687380358527,0,1687380362682,1
LmShot|fsg_d01769bbcce1_1687380404543,0,1687380408547,1
LmShot|fsg_d01769bbcce1_1687380505876,0,1687380509434,1
LmShot|fsg_d01769bbcce1_1687380546300,0,1687380550005,1
LmShot|fsg_d01769bbcce1_1687380594061,0,1687380597825,1
LmShot|fsg_d01769bbcce1_1687380613851,0,1687380617870,2
LmShot|fsg_d01769bbcce1_1687380633393,0,1687380637238,1
LmShot|fsg_d01769bbcce1_1687380670481,0,1687380674525,1
LmShot|fsg_d01769bbcce1_1687380687576,0,1687380691557,1
LmShot|fsg_d01769bbcce1_1687380710603,0,1687380714475,1
LmShot|fsg_d01769bbcce1_1687380723922,0,1687380727392,1
LmShot|fsg_d01769bbcce1_1687380751314,0,1687380755028,1
LmShot|fsg_d01769bbcce1_1687380768348,0,1687380772396,2
LmShot|fsg_d01769bbcce1_1687380785355,0,1687380789239,1
LmShot|fsg_d01769bbcce1_1687380801401,0,1687380805505,1
LmShot|fsg_d01769bbcce1_1687380827701,0,1687380831546,1
LmShot|fsg_d01769bbcce1_1687380846470,0,1687380850328,1
LmShot|fsg_d01769bbcce1_1687380899412,0,1687380903572,1
LmShot|fsg_d01769bbcce1_1687380918543,0,1687380922343,1
LmShot|fsg_d01769bbcce1_1687380936093,0,1687380939749,1
LmShot|fsg_d01769bbcce1_1687380954347,0,1687380958047,1
LmShot|fsg_d01769bbcce1_1687380971889,0,1687380975888,1
LmShot|fsg_d01769bbcce1_1687380991587,0,1687380995584,1
LmShot|fsg_d01769bbcce1_1687381026687,0,1687381030270,1
LmShot|fsg_d01769bbcce1_1687381043012,0,1687381046611,1
LmShot|fsg_d01769bbcce1_1687381062225,0,1687381065712,1
LmShot|fsg_d01769bbcce1_1687381080221,0,1687381083647,1
LmShot|fsg_d01769bbcce1_1687381094974,0,1687381098207,1
LmShot|fsg_d01769bbcce1_1687381129253,0,1687381132613,1
LmShot|fsg_d01769bbcce1_1687381146311,0,1687381150085,1
LmShot|fsg_d01769bbcce1_1687381165189,0,1687381168844,1
LmShot|fsg_d01769bbcce1_1687381180549,0,1687381184494,1
LmShot|fsg_d01769bbcce1_1687381198720,0,1687381202435,1
LmShot|fsg_d01769bbcce1_1687381214089,0,1687381217995,1
LmShot|fsg_d01769bbcce1_1687381229958,0,1687381234042,1
LmShot|fsg_d01769bbcce1_1687381246303,0,1687381250270,1
LmShot|fsg_d01769bbcce1_1687381269888,0,1687381273783,1
LmShot|fsg_d01769bbcce1_1687381283940,0,1687381287934,1
LmShot|fsg_d01769bbcce1_1687381432619,0,1687381436667,2
LmShot|fsg_d01769bbcce1_1687381452695,0,1687381456588,1
LmShot|fsg_d01769bbcce1_1687381471993,0,1687381476152,1
LmShot|fsg_d01769bbcce1_1687381485114,0,1687381489176,1
LmShot|fsg_d01769bbcce1_1687381506338,0,1687381510576,1
LmShot|fsg_d01769bbcce1_1687381532509,0,1687381536496,1
LmShot|fsg_d01769bbcce1_1687381546511,0,1687381550299,1
LmShot|fsg_d01769bbcce1_1687381566863,0,1687381570875,1
LmShot|fsg_d01769bbcce1_1687381582109,0,1687381586155,1
LmShot|fsg_d01769bbcce1_1687381595770,0,1687381599546,1
LmShot|fsg_d01769bbcce1_1687381609093,0,1687381613244,1
LmShot|fsg_d01769bbcce1_1687381624376,0,1687381628272,1
LmShot|fsg_d01769bbcce1_1687381656136,0,1687381660413,2
LmShot|fsg_d01769bbcce1_1687381669537,0,1687381673700,1
LmShot|fsg_d01769bbcce1_1687381685624,0,1687381689629,1
LmShot|fsg_d01769bbcce1_1687381705158,0,1687381709188,2
LmShot|fsg_d01769bbcce1_1687381746379,0,1687381750133,1
LmShot|fsg_d01769bbcce1_1687381758270,0,1687381762119,1
LmShot|fsg_d01769bbcce1_1687381790180,0,1687381794401,1
LmShot|fsg_d01769bbcce1_1687381807053,0,1687381810893,1
LmShot|fsg_d01769bbcce1_1687381821221,0,1687381825131,1
LmShot|fsg_d01769bbcce1_1687381840347,0,1687381844345,1
LmShot|fsg_d01769bbcce1_1687381869563,0,1687381873660,1
LmShot|fsg_d01769bbcce1_1687381890508,0,1687381894395,2
LmShot|fsg_d01769bbcce1_1687381903038,0,1687381906861,1
LmShot|fsg_d01769bbcce1_1687381918434,0,1687381922037,1
LmShot|fsg_d01769bbcce1_1687381934910,0,1687381938816,1
LmShot|fsg_d01769bbcce1_1688142687397,0,1688142693727,1
LmShot|fsg_d01769bbcce1_1688142708408,0,1688142712805,1
LmShot|fsg_d01769bbcce1_1688142725526,0,1688142730019,1
LmShot|fsg_d01769bbcce1_1688142743256,0,1688142748958,1
LmShot|fsg_d01769bbcce1_1688142765910,0,1688142769492,1
LmShot|fsg_d01769bbcce1_1688142785387,0,1688142790462,1
LmShot|fsg_d01769bbcce1_1688142808985,0,1688142815951,3
LmShot|fsg_d01769bbcce1_1688142835264,0,1688142839253,1
LmShot|fsg_d01769bbcce1_1688142860268,0,1688142866055,1
LmShot|fsg_d01769bbcce1_1688142880509,0,1688142886676,1
LmShot|fsg_d01769bbcce1_1688142922480,0,1688142929561,1
LmShot|fsg_d01769bbcce1_1688142949433,0,1688142952731,1
LmShot|fsg_d01769bbcce1_1688142974761,0,1688142980380,1
LmShot|fsg_d01769bbcce1_1688142999936,0,1688143005274,1
LmShot|fsg_d01769bbcce1_1688143024613,0,1688143030287,1
LmShot|fsg_d01769bbcce1_1688143043561,0,1688143046063,1
LmShot|fsg_d01769bbcce1_1688143069699,0,1688143073990,1
LmShot|fsg_d01769bbcce1_1688143090966,0,1688143096138,1
LmShot|fsg_d01769bbcce1_1688143106959,0,1688143111095,1
LmShot|fsg_d01769bbcce1_1688143123544,0,1688143128962,1
LmShot|fsg_d01769bbcce1_1688143137867,0,1688143142540,1
LmShot|fsg_d01769bbcce1_1688143151851,0,1688143157403,1
LmShot|fsg_d01769bbcce1_1688143172269,0,1688143212515,1
LmShot|fsg_d01769bbcce1_1688143190165,0,1688143213336,1
LmShot|fsg_d01769bbcce1_1688143209974,0,1688143216012,1
LmShot|fsg_d01769bbcce1_1688143239419,0,1688143243150,1
LmShot|fsg_d01769bbcce1_1688143256018,0,1688143261664,1
LmShot|fsg_d01769bbcce1_1688143277207,0,1688143280885,1
LmShot|fsg_d01769bbcce1_1688143334081,0,1688143340437,1
LmShot|fsg_d01769bbcce1_1688143363328,0,1688143367808,1
LmShot|fsg_d01769bbcce1_1688143386603,0,1688143390533,1
LmShot|fsg_d01769bbcce1_1688143436245,0,1688143442595,1
LmShot|fsg_d01769bbcce1_1688143467409,0,1688143473553,1
LmShot|fsg_d01769bbcce1_1688143491069,0,1688143497249,1
LmShot|fsg_d01769bbcce1_1688143513068,0,1688143517951,1
LmShot|fsg_d01769bbcce1_1688143542779,0,1688143548922,1
LmShot|fsg_d01769bbcce1_1688143565805,0,1688143571377,1
LmShot|fsg_d01769bbcce1_1688143605980,0,1688143612050,1
LmShot|fsg_d01769bbcce1_1688143632207,0,1688143636024,1
LmShot|fsg_d01769bbcce1_1688143669781,0,1688143675901,1
LmShot|fsg_d01769bbcce1_1688143695054,0,1688143699982,1
LmShot|fsg_d01769bbcce1_1688143721158,0,1688143727694,2
LmShot|fsg_d01769bbcce1_1688143744746,0,1688143750189,1
LmShot|fsg_d01769bbcce1_1688143799369,0,1688143804248,1
LmShot|fsg_d01769bbcce1_1688143811865,0,1688143817595,1
LmShot|fsg_d01769bbcce1_1688143872229,0,1688143877644,1
LmShot|fsg_d01769bbcce1_1688143893819,0,1688143899866,1
LmShot|fsg_d01769bbcce1_1688143914336,0,1688143917826,1
LmShot|fsg_d01769bbcce1_1688143950107,0,1688143955236,1
LmShot|fsg_d01769bbcce1_1688143979155,0,1688143985854,1
LmShot|fsg_d01769bbcce1_1688144003948,0,1688144010317,1
LmShot|fsg_d01769bbcce1_1688144033977,0,1688144040215,1
LmShot|fsg_d01769bbcce1_1688144058292,0,1688144064252,1
LmShot|fsg_d01769bbcce1_1688144082564,0,1688144088097,1
LmShot|fsg_d01769bbcce1_1688144100908,0,1688144107090,1
LmShot|fsg_d01769bbcce1_1688144125996,0,1688144130222,1
LmShot|fsg_d01769bbcce1_1688144180127,0,1688144185650,1
LmShot|fsg_d01769bbcce1_1688144204051,0,1688144210475,1
LmShot|fsg_d01769bbcce1_1688144236920,0,1688144241949,1
LmShot|fsg_d01769bbcce1_1688144260801,0,1688144266924,1
LmShot|fsg_d01769bbcce1_1688144285371,0,1688144291550,1
LmShot|fsg_d01769bbcce1_1688144383662,0,1688144388180,1
LmShot|fsg_d01769bbcce1_1688144402897,0,1688144409320,1
LmShot|fsg_d01769bbcce1_1688144427593,0,1688144433236,1
LmShot|fsg_d01769bbcce1_1688144461262,0,1688144467258,1
LmShot|fsg_d01769bbcce1_1688144482118,0,1688144488569,2
LmShot|fsg_d01769bbcce1_1688144502979,0,1688144509236,1
LmShot|fsg_d01769bbcce1_1688144527373,0,1688144533561,1
LmShot|fsg_d01769bbcce1_1688144544898,0,1688144550000,1
LmShot|fsg_d01769bbcce1_1688144562797,0,1688144566934,1
LmShot|fsg_d01769bbcce1_1688144612092,0,1688144615365,1
LmShot|fsg_d01769bbcce1_1688144638439,0,1688144643320,1
LmShot|fsg_d01769bbcce1_1688144661895,0,1688144665204,1
LmShot|fsg_d01769bbcce1_1688144680019,0,1688144686210,1
LmShot|fsg_d01769bbcce1_1688144704145,0,1688144708052,1
LmShot|fsg_d01769bbcce1_1688144721594,0,1688144726632,1
LmShot|fsg_d01769bbcce1_1688144745960,0,1688144752630,1
LmShot|fsg_d01769bbcce1_1688144766882,0,1688144773038,1
LmShot|fsg_d01769bbcce1_1688144788242,0,1688144793026,1
LmShot|fsg_d01769bbcce1_1688144805048,0,1688144810225,1
LmShot|fsg_d01769bbcce1_1688144833720,0,1688144840113,2
LmShot|fsg_d01769bbcce1_1688144854196,0,1688144861094,1
LmShot|fsg_d01769bbcce1_1688144872679,0,1688144877774,1
LmShot|fsg_d01769bbcce1_1688144932985,0,1688144939253,1
LmShot|fsg_d01769bbcce1_1688144966828,0,1688144973231,1
LmShot|fsg_d01769bbcce1_1688144991716,0,1688144996807,1
LmShot|fsg_d01769bbcce1_1688145014447,0,1688145021306,1
LmShot|fsg_d01769bbcce1_1688145038612,0,1688145041930,1
LmShot|fsg_d01769bbcce1_1688145110846,0,1688145117534,1
LmShot|fsg_d01769bbcce1_1688145137548,0,1688145141722,1
LmShot|fsg_d01769bbcce1_1688145174470,0,1688145178700,1
LmShot|fsg_d01769bbcce1_1688145192960,0,1688145198653,1
LmShot|fsg_d01769bbcce1_1688145219906,0,1688145224905,1
LmShot|fsg_d01769bbcce1_1688145257062,0,1688145262459,1
LmShot|fsg_d01769bbcce1_1688145286673,0,1688145292451,1
LmShot|fsg_d01769bbcce1_1688145303735,0,1688145306568,1
LmShot|fsg_d01769bbcce1_1688145318444,0,1688145322816,1
LmShot|fsg_d01769bbcce1_1688145363163,0,1688145367772,1
LmShot|fsg_d01769bbcce1_1688145388531,0,1688145394160,1
LmShot|fsg_d01769bbcce1_1688145407027,0,1688145411943,1
LmShot|fsg_d01769bbcce1_1688145423046,0,1688145425779,1
LmShot|fsg_d01769bbcce1_1688145496094,0,1688145503063,1
LmShot|fsg_d01769bbcce1_1688145518125,0,1688145522727,1
LmShot|fsg_d01769bbcce1_1688145545346,0,1688145549419,1
LmShot|fsg_d01769bbcce1_1688145561892,0,1688145568624,1
LmShot|fsg_d01769bbcce1_1688145590029,0,1688145593021,1
LmShot|fsg_d01769bbcce1_1688145636937,0,1688145642808,1
LmShot|fsg_d01769bbcce1_1688145656255,0,1688145660480,1
LmShot|fsg_d01769bbcce1_1688145674141,0,1688145677275,1
LmShot|fsg_d01769bbcce1_1688145698912,0,1688145704086,1
LmShot|fsg_d01769bbcce1_1688145720243,0,1688145725273,1
LmShot|fsg_d01769bbcce1_1688145740062,0,1688145744968,1
LmShot|fsg_d01769bbcce1_1688145764559,0,1688145768578,1
LmShot|fsg_d01769bbcce1_1688145782013,0,1688145786093,1
LmShot|fsg_d01769bbcce1_1688145802002,0,1688145805053,1
LmShot|fsg_d01769bbcce1_1688145821166,0,1688145825446,1
LmShot|fsg_d01769bbcce1_1688145872873,0,1688145878228,1
LmShot|fsg_d01769bbcce1_1688145896077,0,1688145900898,1
LmShot|fsg_d01769bbcce1_1688145951825,0,1688145956882,1
LmShot|fsg_d01769bbcce1_1688145977218,0,1688145979922,1
LmShot|fsg_d01769bbcce1_1688145997157,0,1688146001999,1
LmShot|fsg_d01769bbcce1_1688146025836,0,1688146031063,1
LmShot|fsg_d01769bbcce1_1688146049079,0,1688146054867,1
LmShot|fsg_d01769bbcce1_1688146068819,0,1688146073810,1
LmShot|fsg_d01769bbcce1_1688146089969,0,1688146094440,1
LmShot|fsg_d01769bbcce1_1688146110252,0,1688146114978,1
LmShot|fsg_d01769bbcce1_1688146158731,0,1688146164184,1
LmShot|fsg_d01769bbcce1_1688146187415,0,1688146192477,1
LmShot|fsg_d01769bbcce1_1688146208178,0,1688146213615,1
LmShot|fsg_d01769bbcce1_1688146233349,0,1688146238529,1
LmShot|fsg_d01769bbcce1_1688146257398,0,1688146261306,1
LmShot|fsg_d01769bbcce1_1688146330313,0,1688146335790,1
LmShot|fsg_d01769bbcce1_1688146354025,0,1688146358703,1
LmShot|fsg_d01769bbcce1_1688146387197,0,1688146392564,1
LmShot|fsg_d01769bbcce1_1688146413308,0,1688146418009,1
LmShot|fsg_d01769bbcce1_1688146455981,0,1688146461743,2
LmShot|fsg_d01769bbcce1_1688146477530,0,1688146482937,1
LmShot|fsg_d01769bbcce1_1688146504532,0,1688146510006,1
LmShot|fsg_d01769bbcce1_1688146533469,0,1688146537431,1
LmShot|fsg_d01769bbcce1_1688146556246,0,1688146561449,1
LmShot|fsg_d01769bbcce1_1688146581816,0,1688146583061,1
LmShot|fsg_d01769bbcce1_1688146619374,0,1688146622199,1
LmShot|fsg_d01769bbcce1_1688146640000,0,1688146645002,1
LmShot|fsg_d01769bbcce1_1688146664366,0,1688146668926,1
LmShot|fsg_d01769bbcce1_1688146747878,0,1688146751459,1
LmShot|fsg_d01769bbcce1_1688146769279,0,1688146772360,1
LmShot|fsg_d01769bbcce1_1688146866726,0,1688146871568,1
LmShot|fsg_d01769bbcce1_1688146887217,0,1688146891502,1
LmShot|fsg_d01769bbcce1_1688146939078,0,1688146945117,1
LmShot|fsg_d01769bbcce1_1688146968637,0,1688146973494,1
LmShot|fsg_d01769bbcce1_1688146995414,0,1688146999061,1
LmShot|fsg_d01769bbcce1_1688147047947,0,1688147053288,2
LmShot|fsg_d01769bbcce1_1688147065693,0,1688147069429,1
LmShot|fsg_d01769bbcce1_1688147080869,0,1688147086931,1
LmShot|fsg_d01769bbcce1_1688147102061,0,1688147108554,1
LmShot|fsg_d01769bbcce1_1688147125014,0,1688147130182,1
LmShot|fsg_d01769bbcce1_1688147151693,0,1688147172063,1
LmShot|fsg_d01769bbcce1_1690225404890,0,1690225411771,1
LmShot|fsg_d01769bbcce1_1690225429498,0,1690225432845,1
LmShot|fsg_d01769bbcce1_1690225476480,0,1690225503404,1
LmShot|fsg_d01769bbcce1_1690225504876,0,1690225511711,1
LmShot|fsg_d01769bbcce1_1690225543699,0,1690225549300,1
LmShot|fsg_d01769bbcce1_1690225572433,0,1690225577512,1
LmShot|fsg_d01769bbcce1_1690225598513,0,1690225603156,1
LmShot|fsg_d01769bbcce1_1690225634086,0,1690225639462,1
LmShot|fsg_d01769bbcce1_1690225662957,0,1690225666954,1
LmShot|fsg_d01769bbcce1_1690225690598,0,1690225696394,2
LmShot|fsg_d01769bbcce1_1690225776653,0,1690225782565,1
LmShot|fsg_d01769bbcce1_1690225868837,0,1690225874723,1
LmShot|fsg_d01769bbcce1_1690225899954,0,1690225905377,1
LmShot|fsg_d01769bbcce1_1690225943473,0,1690225948768,1
LmShot|fsg_d01769bbcce1_1690225999828,0,1690226005644,1
LmShot|fsg_d01769bbcce1_1690226052171,0,1690226059592,3
LmShot|fsg_d01769bbcce1_1690226079014,0,1690226087252,3
LmShot|fsg_d01769bbcce1_1690226113772,0,1690226119313,1
LmShot|fsg_d01769bbcce1_1690226241008,0,1690226247510,2
LmShot|fsg_d01769bbcce1_1690226298995,0,1690226305938,1
LmShot|fsg_d01769bbcce1_1690226327420,0,1690226332598,1
LmShot|fsg_d01769bbcce1_1690226391105,0,1690226396727,1
LmShot|fsg_d01769bbcce1_1690226423275,0,1690226426637,1
LmShot|fsg_d01769bbcce1_1690226455343,0,1690226460467,1
LmShot|fsg_d01769bbcce1_1690226561223,0,1690226565979,1
LmShot|fsg_d01769bbcce1_1690226595841,0,1690226603121,1
LmShot|fsg_d01769bbcce1_1690226627372,0,1690226634598,1
LmShot|fsg_d01769bbcce1_1690226665359,0,1690226672783,1
LmShot|fsg_d01769bbcce1_1690226713452,0,1690226720457,1
LmShot|fsg_d01769bbcce1_1690226764283,0,1690226770296,1
LmShot|fsg_d01769bbcce1_1690226804006,0,1690226811610,1
LmShot|fsg_d01769bbcce1_1690226832778,0,1690226838414,1
LmShot|fsg_d01769bbcce1_1690226866989,0,1690226874284,1
LmShot|fsg_d01769bbcce1_1690226898726,0,1690226905941,1
LmShot|fsg_d01769bbcce1_1690226945017,0,1690226950059,1
LmShot|fsg_d01769bbcce1_1690226971073,0,1690226978129,1
LmShot|fsg_d01769bbcce1_1690226996074,0,1690227001956,1
LmShot|fsg_d01769bbcce1_1690227018183,0,1690227025182,1
LmShot|fsg_d01769bbcce1_1690227111244,0,1690227118048,1
LmShot|fsg_d01769bbcce1_1690227138633,0,1690227141891,1
LmShot|fsg_d01769bbcce1_1690227185474,0,1690227190435,1
LmShot|fsg_d01769bbcce1_1690227226951,0,1690227233492,1
LmShot|fsg_d01769bbcce1_1690227256891,0,1690227264100,1
LmShot|fsg_d01769bbcce1_1690227290527,0,1690227296600,1
LmShot|fsg_d01769bbcce1_1690227308788,0,1690227315345,1
LmShot|fsg_d01769bbcce1_1690227380047,0,1690227384867,1
LmShot|fsg_d01769bbcce1_1690227422966,0,1690227427709,1
LmShot|fsg_d01769bbcce1_1690227460114,0,1690227465204,1
LmShot|fsg_d01769bbcce1_1690227485771,0,1690227493065,1
LmShot|fsg_d01769bbcce1_1690227568915,0,1690227572247,1
LmShot|fsg_d01769bbcce1_1690227605059,0,1690227611306,1
LmShot|fsg_d01769bbcce1_1690227629465,0,1690227633125,1
LmShot|fsg_d01769bbcce1_1690227702147,0,1690227710054,1
LmShot|fsg_d01769bbcce1_1690227725448,0,1690227731398,1
LmShot|fsg_d01769bbcce1_1690227751836,0,1690227757864,1
LmShot|fsg_d01769bbcce1_1690227765368,0,1690227772660,1
LmShot|fsg_d01769bbcce1_1690227786212,0,1690227789800,1
LmShot|fsg_d01769bbcce1_1690227810392,0,1690227817615,1
LmShot|fsg_d01769bbcce1_1690227835599,0,1690227842537,1
